Week,AwayTeamName,HomeTeamName,PointSpread,OverUnder,DateTimeUTC,NeutralVenue,TeamsConcatenated,ConferenceConcatenated
9,Syracuse Orange,Virginia Tech Hokies,,,2023-10-22T23:30:00,False,Syracuse Orange vs Virginia Tech Hokies,Atlantic Coast vs Atlantic Coast
9,North Carolina Tar Heels,Georgia Tech Yellow Jackets,,,,False,North Carolina Tar Heels vs Georgia Tech Yellow Jackets,Atlantic Coast vs Atlantic Coast
9,Duke Blue Devils,Louisville Cardinals,,,,False,Duke Blue Devils vs Louisville Cardinals,Atlantic Coast vs Atlantic Coast
9,Cincinnati Bearcats,Oklahoma State Cowboys,,,,False,Cincinnati Bearcats vs Oklahoma State Cowboys,Big 12 vs Big 12
9,West Virginia Mountaineers,UCF Knights,,,,False,West Virginia Mountaineers vs UCF Knights,Big 12 vs Big 12
9,Oklahoma Sooners,Kansas Jayhawks,,,,False,Oklahoma Sooners vs Kansas Jayhawks,Big 12 vs Big 12
9,Houston Cougars,Kansas State Wildcats,,,,False,Houston Cougars vs Kansas State Wildcats,Big 12 vs Big 12
9,Iowa State Cyclones,Baylor Bears,,,,False,Iowa State Cyclones vs Baylor Bears,Big 12 vs Big 12
9,BYU Cougars,Texas Longhorns,,,,False,BYU Cougars vs Texas Longhorns,Big 12 vs Big 12
9,Tulane Green Wave,Rice Owls,,,,False,Tulane Green Wave vs Rice Owls,American Athletic vs American Athletic
9,Florida Atlantic Owls,Charlotte 49ers,,,2023-10-23T23:30:00,False,Florida Atlantic Owls vs Charlotte 49ers,American Athletic vs American Athletic
9,Memphis Tigers,North Texas Mean Green,,,,False,Memphis Tigers vs North Texas Mean Green,American Athletic vs American Athletic
9,Tulsa Golden Hurricane,SMU Mustangs,,,,False,Tulsa Golden Hurricane vs SMU Mustangs,American Athletic vs American Athletic
9,East Carolina Pirates,UTSA Roadrunners,,,,False,East Carolina Pirates vs UTSA Roadrunners,American Athletic vs American Athletic
9,Southern Miss Golden Eagles,Appalachian State Mountaineers,,,,False,Southern Miss Golden Eagles vs Appalachian State Mountaineers,Sun Belt - West vs Sun Belt - East
9,Arkansas State Red Wolves,UL Monroe Warhawks,,,,False,Arkansas State Red Wolves vs UL Monroe Warhawks,Sun Belt - West vs Sun Belt - West
9,Old Dominion Monarchs,James Madison Dukes,,,,False,Old Dominion Monarchs vs James Madison Dukes,Sun Belt - East vs Sun Belt - East
9,Marshall Thundering Herd,Coastal Carolina Chanticleers,,,,False,Marshall Thundering Herd vs Coastal Carolina Chanticleers,Sun Belt - East vs Sun Belt - East
9,Troy Trojans,Texas State Bobcats,,,2023-10-24T19:00:00,False,Troy Trojans vs Texas State Bobcats,Sun Belt - West vs Sun Belt - West
9,Louisiana Ragin Cajuns,South Alabama Jaguars,,,2023-10-24T21:00:00,False,Louisiana Ragin Cajuns vs South Alabama Jaguars,Sun Belt - West vs Sun Belt - West
9,Georgia State Panthers,Georgia Southern Eagles,,,2023-10-22T23:30:00,False,Georgia State Panthers vs Georgia Southern Eagles,Sun Belt - East vs Sun Belt - East
9,Miami (OH) RedHawks,Ohio Bobcats,,,,False,Miami (OH) RedHawks vs Ohio Bobcats,Mid-American - East vs Mid-American - East
9,Western Michigan Broncos,Eastern Michigan Eagles,,,,False,Western Michigan Broncos vs Eastern Michigan Eagles,Mid-American - West vs Mid-American - West
9,New Mexico Lobos,Nevada Wolf Pack,,,2023-10-25T02:30:00,False,New Mexico Lobos vs Nevada Wolf Pack,Mountain West vs Mountain West
9,UNLV Rebels,Fresno State Bulldogs,,,,False,UNLV Rebels vs Fresno State Bulldogs,Mountain West vs Mountain West
9,Air Force Falcons,Colorado State Rams,,,2023-10-24T23:00:00,False,Air Force Falcons vs Colorado State Rams,Mountain West vs Mountain West
9,San Jose State Spartans,Hawaii Rainbow Warriors,,,2023-10-25T03:59:00,False,San Jose State Spartans vs Hawaii Rainbow Warriors,Mountain West vs Mountain West
9,Wyoming Cowboys,Boise State Broncos,,,,False,Wyoming Cowboys vs Boise State Broncos,Mountain West vs Mountain West
10,Penn State Nittany Lions,Maryland Terrapins,,,,False,Penn State Nittany Lions vs Maryland Terrapins,Big Ten - East vs Big Ten - East
10,Nebraska Cornhuskers,Michigan State Spartans,,,,False,Nebraska Cornhuskers vs Michigan State Spartans,Big Ten - West vs Big Ten - East
10,Purdue Boilermakers,Michigan Wolverines,,,,False,Purdue Boilermakers vs Michigan Wolverines,Big Ten - West vs Big Ten - East
10,Illinois Fighting Illini,Minnesota Golden Gophers,,,,False,Illinois Fighting Illini vs Minnesota Golden Gophers,Big Ten - West vs Big Ten - West
10,Texas A&M Aggies,Ole Miss Rebels,,,,False,Texas A&M Aggies vs Ole Miss Rebels,SEC - West vs SEC - West
10,Ohio State Buckeyes,Rutgers Scarlet Knights,,,,False,Ohio State Buckeyes vs Rutgers Scarlet Knights,Big Ten - East vs Big Ten - East
10,Middle Tennessee Blue Raiders,New Mexico State Aggies,,,2023-11-02T22:00:00,False,Middle Tennessee Blue Raiders vs New Mexico State Aggies,Conference USA vs Conference USA
10,Army Black Knights,Air Force Falcons,,,2023-11-02T18:30:00,True,Army Black Knights vs Air Force Falcons,FBS Independents vs Mountain West
10,Louisiana Tech Bulldogs,Liberty Flames,,,2023-11-02T22:00:00,False,Louisiana Tech Bulldogs vs Liberty Flames,Conference USA vs Conference USA
10,Auburn Tigers,Vanderbilt Commodores,,,,False,Auburn Tigers vs Vanderbilt Commodores,SEC - West vs SEC - East
10,Jacksonville State Gamecocks,South Carolina Gamecocks,,,,False,Jacksonville State Gamecocks vs South Carolina Gamecocks,Conference USA vs SEC - East
10,UConn Huskies,Tennessee Volunteers,,,,False,UConn Huskies vs Tennessee Volunteers,FBS Independents vs SEC - East
10,Western Kentucky Hilltoppers,UTEP Miners,,,2023-11-03T01:00:00,False,Western Kentucky Hilltoppers vs UTEP Miners,Conference USA vs Conference USA
10,LSU Tigers,Alabama Crimson Tide,,,,False,LSU Tigers vs Alabama Crimson Tide,SEC - West vs SEC - West
10,Kentucky Wildcats,Mississippi State Bulldogs,,,,False,Kentucky Wildcats vs Mississippi State Bulldogs,SEC - East vs SEC - West
10,Arkansas Razorbacks,Florida Gators,,,,False,Arkansas Razorbacks vs Florida Gators,SEC - West vs SEC - East
10,Missouri Tigers,Georgia Bulldogs,,,,False,Missouri Tigers vs Georgia Bulldogs,SEC - East vs SEC - East
10,Iowa Hawkeyes,Northwestern Wildcats,,,,True,Iowa Hawkeyes vs Northwestern Wildcats,Big Ten - West vs Big Ten - West
10,Wisconsin Badgers,Indiana Hoosiers,,,,False,Wisconsin Badgers vs Indiana Hoosiers,Big Ten - West vs Big Ten - East
10,Merrimack College Warriors,UMass Minutemen,,,2023-11-02T19:30:00,False,Merrimack College Warriors vs UMass Minutemen,Unknown
10,UCLA Bruins,Arizona Wildcats,,,,False,UCLA Bruins vs Arizona Wildcats,Pac-12 vs Pac-12
10,California Golden Bears,Oregon Ducks,,,,False,California Golden Bears vs Oregon Ducks,Pac-12 vs Pac-12
10,Arizona State Sun Devils,Utah Utes,,,,False,Arizona State Sun Devils vs Utah Utes,Pac-12 vs Pac-12
10,Stanford Cardinal,Washington State Cougars,,,,False,Stanford Cardinal vs Washington State Cougars,Pac-12 vs Pac-12
10,Washington Huskies,USC Trojans,,,,False,Washington Huskies vs USC Trojans,Pac-12 vs Pac-12
10,Oregon State Beavers,Colorado Buffaloes,,,,False,Oregon State Beavers vs Colorado Buffaloes,Pac-12 vs Pac-12
10,Notre Dame Fighting Irish,Clemson Tigers,,,,False,Notre Dame Fighting Irish vs Clemson Tigers,FBS Independents vs Atlantic Coast
10,Wake Forest Demon Deacons,Duke Blue Devils,,,2023-10-31T23:30:00,False,Wake Forest Demon Deacons vs Duke Blue Devils,Atlantic Coast vs Atlantic Coast
10,Miami Hurricanes,NC State Wolfpack,,,,False,Miami Hurricanes vs NC State Wolfpack,Atlantic Coast vs Atlantic Coast
10,Campbell Fighting Camels,North Carolina Tar Heels,,,,False,Campbell Fighting Camels vs North Carolina Tar Heels,Unknown
10,Boston College Eagles,Syracuse Orange,,,2023-11-01T23:30:00,False,Boston College Eagles vs Syracuse Orange,Atlantic Coast vs Atlantic Coast
10,Florida State Seminoles,Pittsburgh Panthers,,,,False,Florida State Seminoles vs Pittsburgh Panthers,Atlantic Coast vs Atlantic Coast
10,Georgia Tech Yellow Jackets,Virginia Cavaliers,,,,False,Georgia Tech Yellow Jackets vs Virginia Cavaliers,Atlantic Coast vs Atlantic Coast
10,Virginia Tech Hokies,Louisville Cardinals,,,,False,Virginia Tech Hokies vs Louisville Cardinals,Atlantic Coast vs Atlantic Coast
10,Oklahoma Sooners,Oklahoma State Cowboys,,,,False,Oklahoma Sooners vs Oklahoma State Cowboys,Big 12 vs Big 12
10,UCF Knights,Cincinnati Bearcats,,,,False,UCF Knights vs Cincinnati Bearcats,Big 12 vs Big 12
10,Houston Cougars,Baylor Bears,,,,False,Houston Cougars vs Baylor Bears,Big 12 vs Big 12
10,Kansas State Wildcats,Texas Longhorns,,,,False,Kansas State Wildcats vs Texas Longhorns,Big 12 vs Big 12
10,TCU Horned Frogs,Texas Tech Red Raiders,,,2023-10-31T23:00:00,False,TCU Horned Frogs vs Texas Tech Red Raiders,Big 12 vs Big 12
10,BYU Cougars,West Virginia Mountaineers,,,,False,BYU Cougars vs West Virginia Mountaineers,Big 12 vs Big 12
10,Kansas Jayhawks,Iowa State Cyclones,,,,False,Kansas Jayhawks vs Iowa State Cyclones,Big 12 vs Big 12
10,Charlotte 49ers,Tulsa Golden Hurricane,,,,False,Charlotte 49ers vs Tulsa Golden Hurricane,American Athletic vs American Athletic
10,Tulane Green Wave,East Carolina Pirates,,,,False,Tulane Green Wave vs East Carolina Pirates,American Athletic vs American Athletic
10,Navy Midshipmen,Temple Owls,,,,False,Navy Midshipmen vs Temple Owls,American Athletic vs American Athletic
10,South Florida Bulls,Memphis Tigers,,,,False,South Florida Bulls vs Memphis Tigers,American Athletic vs American Athletic
10,SMU Mustangs,Rice Owls,,,,False,SMU Mustangs vs Rice Owls,American Athletic vs American Athletic
10,UTSA Roadrunners,North Texas Mean Green,,,,False,UTSA Roadrunners vs North Texas Mean Green,American Athletic vs American Athletic
10,Florida Atlantic Owls,UAB Blazers,,,,False,Florida Atlantic Owls vs UAB Blazers,American Athletic vs American Athletic
10,Marshall Thundering Herd,Appalachian State Mountaineers,,,,False,Marshall Thundering Herd vs Appalachian State Mountaineers,Sun Belt - East vs Sun Belt - East
10,Louisiana Ragin Cajuns,Arkansas State Red Wolves,,,2023-11-02T19:00:00,False,Louisiana Ragin Cajuns vs Arkansas State Red Wolves,Sun Belt - West vs Sun Belt - West
10,James Madison Dukes,Georgia State Panthers,,,,False,James Madison Dukes vs Georgia State Panthers,Sun Belt - East vs Sun Belt - East
10,UL Monroe Warhawks,Southern Miss Golden Eagles,,,,False,UL Monroe Warhawks vs Southern Miss Golden Eagles,Sun Belt - West vs Sun Belt - West
10,South Alabama Jaguars,Troy Trojans,,,2023-10-31T23:30:00,False,South Alabama Jaguars vs Troy Trojans,Sun Belt - West vs Sun Belt - West
10,Coastal Carolina Chanticleers,Old Dominion Monarchs,,,,False,Coastal Carolina Chanticleers vs Old Dominion Monarchs,Sun Belt - East vs Sun Belt - East
10,Georgia Southern Eagles,Texas State Bobcats,,,2023-11-02T23:00:00,False,Georgia Southern Eagles vs Texas State Bobcats,Sun Belt - East vs Sun Belt - West
10,Ball State Cardinals,Bowling Green Falcons,,,,False,Ball State Cardinals vs Bowling Green Falcons,Mid-American - West vs Mid-American - East
10,Kent State Golden Flashes,Akron Zips,,,,False,Kent State Golden Flashes vs Akron Zips,Mid-American - East vs Mid-American - East
10,Northern Illinois Huskies,Central Michigan Chippewas,,,,False,Northern Illinois Huskies vs Central Michigan Chippewas,Mid-American - West vs Mid-American - West
10,Buffalo Bulls,Toledo Rockets,,,,False,Buffalo Bulls vs Toledo Rockets,Mid-American - East vs Mid-American - West
10,UNLV Rebels,New Mexico Lobos,,,2023-11-02T22:00:00,False,UNLV Rebels vs New Mexico Lobos,Mountain West vs Mountain West
10,Utah State Aggies,San Diego State Aztecs,,,,False,Utah State Aggies vs San Diego State Aztecs,Mountain West vs Mountain West
10,Hawaii Rainbow Warriors,Nevada Wolf Pack,,,2023-11-02T20:00:00,False,Hawaii Rainbow Warriors vs Nevada Wolf Pack,Mountain West vs Mountain West
10,Colorado State Rams,Wyoming Cowboys,,,2023-11-02T00:00:00,False,Colorado State Rams vs Wyoming Cowboys,Mountain West vs Mountain West
10,Boise State Broncos,Fresno State Bulldogs,,,2023-11-03T02:00:00,False,Boise State Broncos vs Fresno State Bulldogs,Mountain West vs Mountain West
10,Kennesaw State Owls,Sam Houston Bearkats,,,2023-11-02T17:00:00,False,Kennesaw State Owls vs Sam Houston Bearkats,Unknown
11,Tennessee Volunteers,Missouri Tigers,,,,False,Tennessee Volunteers vs Missouri Tigers,SEC - East vs SEC - East
11,Maryland Terrapins,Nebraska Cornhuskers,,,,False,Maryland Terrapins vs Nebraska Cornhuskers,Big Ten - East vs Big Ten - West
11,Michigan State Spartans,Ohio State Buckeyes,,,2023-11-07T00:30:00,False,Michigan State Spartans vs Ohio State Buckeyes,Big Ten - East vs Big Ten - East
11,Michigan Wolverines,Penn State Nittany Lions,,,2023-11-06T17:00:00,False,Michigan Wolverines vs Penn State Nittany Lions,Big Ten - East vs Big Ten - East
11,Rutgers Scarlet Knights,Iowa Hawkeyes,,,,False,Rutgers Scarlet Knights vs Iowa Hawkeyes,Big Ten - East vs Big Ten - West
11,Old Dominion Monarchs,Liberty Flames,,,2023-11-06T18:00:00,False,Old Dominion Monarchs vs Liberty Flames,Sun Belt - East vs Conference USA
11,Sam Houston Bearkats,Louisiana Tech Bulldogs,,,2023-11-06T20:00:00,False,Sam Houston Bearkats vs Louisiana Tech Bulldogs,Conference USA vs Conference USA
11,Florida International Panthers,Middle Tennessee Blue Raiders,,,2023-11-06T20:30:00,False,Florida International Panthers vs Middle Tennessee Blue Raiders,Conference USA vs Conference USA
11,Mississippi State Bulldogs,Texas A&M Aggies,,,,False,Mississippi State Bulldogs vs Texas A&M Aggies,SEC - West vs SEC - West
11,Minnesota Golden Gophers,Purdue Boilermakers,,,,False,Minnesota Golden Gophers vs Purdue Boilermakers,Big Ten - West vs Big Ten - West
11,UConn Huskies,James Madison Dukes,,,,False,UConn Huskies vs James Madison Dukes,FBS Independents vs Sun Belt - East
11,Vanderbilt Commodores,South Carolina Gamecocks,,,,False,Vanderbilt Commodores vs South Carolina Gamecocks,SEC - East vs SEC - East
11,Northwestern Wildcats,Wisconsin Badgers,,,,False,Northwestern Wildcats vs Wisconsin Badgers,Big Ten - West vs Big Ten - West
11,Holy Cross Crusaders,Army Black Knights,,,2023-11-06T17:00:00,False,Holy Cross Crusaders vs Army Black Knights,Unknown
11,Indiana Hoosiers,Illinois Fighting Illini,,,,False,Indiana Hoosiers vs Illinois Fighting Illini,Big Ten - East vs Big Ten - West
11,Ole Miss Rebels,Georgia Bulldogs,,,,False,Ole Miss Rebels vs Georgia Bulldogs,SEC - West vs SEC - East
11,Auburn Tigers,Arkansas Razorbacks,,,,False,Auburn Tigers vs Arkansas Razorbacks,SEC - West vs SEC - West
11,Alabama Crimson Tide,Kentucky Wildcats,,,,False,Alabama Crimson Tide vs Kentucky Wildcats,SEC - West vs SEC - East
11,New Mexico State Aggies,Western Kentucky Hilltoppers,,,2023-11-06T20:30:00,False,New Mexico State Aggies vs Western Kentucky Hilltoppers,Conference USA vs Conference USA
11,Florida Gators,LSU Tigers,,,,False,Florida Gators vs LSU Tigers,SEC - East vs SEC - West
11,Stanford Cardinal,Oregon State Beavers,,,,False,Stanford Cardinal vs Oregon State Beavers,Pac-12 vs Pac-12
11,USC Trojans,Oregon Ducks,,,,False,USC Trojans vs Oregon Ducks,Pac-12 vs Pac-12
11,Washington State Cougars,California Golden Bears,,,,False,Washington State Cougars vs California Golden Bears,Pac-12 vs Pac-12
11,Arizona State Sun Devils,UCLA Bruins,,,,False,Arizona State Sun Devils vs UCLA Bruins,Pac-12 vs Pac-12
11,Utah Utes,Washington Huskies,,,,False,Utah Utes vs Washington Huskies,Pac-12 vs Pac-12
11,Arizona Wildcats,Colorado Buffaloes,,,,False,Arizona Wildcats vs Colorado Buffaloes,Pac-12 vs Pac-12
11,Virginia Tech Hokies,Boston College Eagles,,,,False,Virginia Tech Hokies vs Boston College Eagles,Atlantic Coast vs Atlantic Coast
11,Duke Blue Devils,North Carolina Tar Heels,,,,False,Duke Blue Devils vs North Carolina Tar Heels,Atlantic Coast vs Atlantic Coast
11,NC State Wolfpack,Wake Forest Demon Deacons,,,,False,NC State Wolfpack vs Wake Forest Demon Deacons,Atlantic Coast vs Atlantic Coast
11,Pittsburgh Panthers,Syracuse Orange,,,2023-11-06T20:30:00,True,Pittsburgh Panthers vs Syracuse Orange,Atlantic Coast vs Atlantic Coast
11,Georgia Tech Yellow Jackets,Clemson Tigers,,,,False,Georgia Tech Yellow Jackets vs Clemson Tigers,Atlantic Coast vs Atlantic Coast
11,Miami Hurricanes,Florida State Seminoles,,,,False,Miami Hurricanes vs Florida State Seminoles,Atlantic Coast vs Atlantic Coast
11,Virginia Cavaliers,Louisville Cardinals,,,2023-11-05T00:30:00,False,Virginia Cavaliers vs Louisville Cardinals,Atlantic Coast vs Atlantic Coast
11,West Virginia Mountaineers,Oklahoma Sooners,,,,False,West Virginia Mountaineers vs Oklahoma Sooners,Big 12 vs Big 12
11,Oklahoma State Cowboys,UCF Knights,,,,False,Oklahoma State Cowboys vs UCF Knights,Big 12 vs Big 12
11,Texas Tech Red Raiders,Kansas Jayhawks,,,,False,Texas Tech Red Raiders vs Kansas Jayhawks,Big 12 vs Big 12
11,Baylor Bears,Kansas State Wildcats,,,,False,Baylor Bears vs Kansas State Wildcats,Big 12 vs Big 12
11,Cincinnati Bearcats,Houston Cougars,,,,False,Cincinnati Bearcats vs Houston Cougars,Big 12 vs Big 12
11,Iowa State Cyclones,BYU Cougars,,,,False,Iowa State Cyclones vs BYU Cougars,Big 12 vs Big 12
11,Texas Longhorns,TCU Horned Frogs,,,,False,Texas Longhorns vs TCU Horned Frogs,Big 12 vs Big 12
11,East Carolina Pirates,Florida Atlantic Owls,,,,False,East Carolina Pirates vs Florida Atlantic Owls,American Athletic vs American Athletic
11,UAB Blazers,Navy Midshipmen,,,2023-11-06T20:30:00,False,UAB Blazers vs Navy Midshipmen,American Athletic vs American Athletic
11,Memphis Tigers,Charlotte 49ers,,,,False,Memphis Tigers vs Charlotte 49ers,American Athletic vs American Athletic
11,North Texas Mean Green,SMU Mustangs,,,2023-11-06T02:00:00,False,North Texas Mean Green vs SMU Mustangs,American Athletic vs American Athletic
11,Rice Owls,UTSA Roadrunners,,,,False,Rice Owls vs UTSA Roadrunners,American Athletic vs American Athletic
11,Tulsa Golden Hurricane,Tulane Green Wave,,,,False,Tulsa Golden Hurricane vs Tulane Green Wave,American Athletic vs American Athletic
11,Temple Owls,South Florida Bulls,,,,False,Temple Owls vs South Florida Bulls,American Athletic vs American Athletic
11,Appalachian State Mountaineers,Georgia State Panthers,,,,False,Appalachian State Mountaineers vs Georgia State Panthers,Sun Belt - East vs Sun Belt - East
11,Troy Trojans,UL Monroe Warhawks,,,,False,Troy Trojans vs UL Monroe Warhawks,Sun Belt - West vs Sun Belt - West
11,Georgia Southern Eagles,Marshall Thundering Herd,,,,False,Georgia Southern Eagles vs Marshall Thundering Herd,Sun Belt - East vs Sun Belt - East
11,Southern Miss Golden Eagles,Louisiana Ragin Cajuns,,,2023-11-05T00:30:00,False,Southern Miss Golden Eagles vs Louisiana Ragin Cajuns,Sun Belt - West vs Sun Belt - West
11,Texas State Bobcats,Coastal Carolina Chanticleers,,,,False,Texas State Bobcats vs Coastal Carolina Chanticleers,Sun Belt - West vs Sun Belt - East
11,Arkansas State Red Wolves,South Alabama Jaguars,,,2023-11-06T22:00:00,False,Arkansas State Red Wolves vs South Alabama Jaguars,Sun Belt - West vs Sun Belt - West
11,Akron Zips,Miami (OH) RedHawks,,,,False,Akron Zips vs Miami (OH) RedHawks,Mid-American - East vs Mid-American - East
11,Ohio Bobcats,Buffalo Bulls,,,,False,Ohio Bobcats vs Buffalo Bulls,Mid-American - East vs Mid-American - East
11,Bowling Green Falcons,Kent State Golden Flashes,,,,False,Bowling Green Falcons vs Kent State Golden Flashes,Mid-American - East vs Mid-American - East
11,Ball State Cardinals,Northern Illinois Huskies,,,,False,Ball State Cardinals vs Northern Illinois Huskies,Mid-American - West vs Mid-American - West
11,Eastern Michigan Eagles,Toledo Rockets,,,,False,Eastern Michigan Eagles vs Toledo Rockets,Mid-American - West vs Mid-American - West
11,Central Michigan Chippewas,Western Michigan Broncos,,,2023-11-03T00:30:00,False,Central Michigan Chippewas vs Western Michigan Broncos,Mid-American - West vs Mid-American - West
11,Fresno State Bulldogs,San Jose State Spartans,,,2023-11-07T03:30:00,False,Fresno State Bulldogs vs San Jose State Spartans,Mountain West vs Mountain West
11,Wyoming Cowboys,UNLV Rebels,,,2023-11-06T03:45:00,False,Wyoming Cowboys vs UNLV Rebels,Mountain West vs Mountain West
11,Nevada Wolf Pack,Utah State Aggies,,,2023-11-06T20:00:00,False,Nevada Wolf Pack vs Utah State Aggies,Mountain West vs Mountain West
11,San Diego State Aztecs,Colorado State Rams,,,2023-11-07T00:00:00,False,San Diego State Aztecs vs Colorado State Rams,Mountain West vs Mountain West
11,Air Force Falcons,Hawaii Rainbow Warriors,,,2023-11-07T04:00:00,False,Air Force Falcons vs Hawaii Rainbow Warriors,Mountain West vs Mountain West
11,New Mexico Lobos,Boise State Broncos,,,,False,New Mexico Lobos vs Boise State Broncos,Mountain West vs Mountain West
12,Michigan Wolverines,Maryland Terrapins,,,,False,Michigan Wolverines vs Maryland Terrapins,Big Ten - East vs Big Ten - East
12,Florida Gators,Missouri Tigers,,,,False,Florida Gators vs Missouri Tigers,SEC - East vs SEC - East
12,UL Monroe Warhawks,Ole Miss Rebels,,,,False,UL Monroe Warhawks vs Ole Miss Rebels,Sun Belt - West vs SEC - West
12,Minnesota Golden Gophers,Ohio State Buckeyes,,,,False,Minnesota Golden Gophers vs Ohio State Buckeyes,Big Ten - West vs Big Ten - East
12,New Mexico State Aggies,Auburn Tigers,,,,False,New Mexico State Aggies vs Auburn Tigers,Conference USA vs SEC - West
12,Rutgers Scarlet Knights,Penn State Nittany Lions,,,,False,Rutgers Scarlet Knights vs Penn State Nittany Lions,Big Ten - East vs Big Ten - East
12,Illinois Fighting Illini,Iowa Hawkeyes,,,,False,Illinois Fighting Illini vs Iowa Hawkeyes,Big Ten - West vs Big Ten - West
12,UMass Minutemen,Liberty Flames,,,2023-11-18T18:00:00,False,UMass Minutemen vs Liberty Flames,FBS Independents vs Conference USA
12,UTEP Miners,Middle Tennessee Blue Raiders,,,2023-11-18T19:00:00,False,UTEP Miners vs Middle Tennessee Blue Raiders,Conference USA vs Conference USA
12,Abilene Christian Wildcats,Texas A&M Aggies,,,2023-11-18T17:00:00,False,Abilene Christian Wildcats vs Texas A&M Aggies,Unknown
12,Kentucky Wildcats,South Carolina Gamecocks,,,,False,Kentucky Wildcats vs South Carolina Gamecocks,SEC - East vs SEC - East
12,Georgia Bulldogs,Tennessee Volunteers,,,,False,Georgia Bulldogs vs Tennessee Volunteers,SEC - East vs SEC - East
12,Nebraska Cornhuskers,Wisconsin Badgers,,,,False,Nebraska Cornhuskers vs Wisconsin Badgers,Big Ten - West vs Big Ten - West
12,Chattanooga Mocs,Alabama Crimson Tide,,,2023-11-18T17:00:00,False,Chattanooga Mocs vs Alabama Crimson Tide,Unknown
12,Southern Miss Golden Eagles,Mississippi State Bulldogs,,,2023-11-18T17:00:00,False,Southern Miss Golden Eagles vs Mississippi State Bulldogs,Sun Belt - West vs SEC - West
12,Coastal Carolina Chanticleers,Army Black Knights,,,2023-11-18T17:00:00,False,Coastal Carolina Chanticleers vs Army Black Knights,Sun Belt - East vs FBS Independents
12,Sacred Heart Pioneers,UConn Huskies,,,2023-11-18T17:00:00,False,Sacred Heart Pioneers vs UConn Huskies,Unknown
12,Louisiana Tech Bulldogs,Jacksonville State Gamecocks,,,2023-11-18T19:00:00,False,Louisiana Tech Bulldogs vs Jacksonville State Gamecocks,Conference USA vs Conference USA
12,Purdue Boilermakers,Northwestern Wildcats,,,,False,Purdue Boilermakers vs Northwestern Wildcats,Big Ten - West vs Big Ten - West
12,Florida International Panthers,Arkansas Razorbacks,,,,False,Florida International Panthers vs Arkansas Razorbacks,Conference USA vs SEC - West
12,Michigan State Spartans,Indiana Hoosiers,,,,False,Michigan State Spartans vs Indiana Hoosiers,Big Ten - East vs Big Ten - East
12,Sam Houston Bearkats,Western Kentucky Hilltoppers,,,2023-11-18T20:30:00,False,Sam Houston Bearkats vs Western Kentucky Hilltoppers,Conference USA vs Conference USA
12,Georgia State Panthers,LSU Tigers,,,,False,Georgia State Panthers vs LSU Tigers,Sun Belt - East vs SEC - West
12,Utah Utes,Arizona Wildcats,,,,False,Utah Utes vs Arizona Wildcats,Pac-12 vs Pac-12
12,Washington Huskies,Oregon State Beavers,,,,False,Washington Huskies vs Oregon State Beavers,Pac-12 vs Pac-12
12,California Golden Bears,Stanford Cardinal,,,,False,California Golden Bears vs Stanford Cardinal,Pac-12 vs Pac-12
12,Colorado Buffaloes,Washington State Cougars,,,2023-11-18T03:30:00,False,Colorado Buffaloes vs Washington State Cougars,Pac-12 vs Pac-12
12,UCLA Bruins,USC Trojans,,,,False,UCLA Bruins vs USC Trojans,Pac-12 vs Pac-12
12,Oregon Ducks,Arizona State Sun Devils,,,,False,Oregon Ducks vs Arizona State Sun Devils,Pac-12 vs Pac-12
12,Wake Forest Demon Deacons,Notre Dame Fighting Irish,,,2023-11-18T20:30:00,False,Wake Forest Demon Deacons vs Notre Dame Fighting Irish,Atlantic Coast vs FBS Independents
12,Boston College Eagles,Pittsburgh Panthers,,,2023-11-17T00:00:00,False,Boston College Eagles vs Pittsburgh Panthers,Atlantic Coast vs Atlantic Coast
12,North Carolina Tar Heels,Clemson Tigers,,,,False,North Carolina Tar Heels vs Clemson Tigers,Atlantic Coast vs Atlantic Coast
12,Louisville Cardinals,Miami Hurricanes,,,,False,Louisville Cardinals vs Miami Hurricanes,Atlantic Coast vs Atlantic Coast
12,Duke Blue Devils,Virginia Cavaliers,,,,False,Duke Blue Devils vs Virginia Cavaliers,Atlantic Coast vs Atlantic Coast
12,NC State Wolfpack,Virginia Tech Hokies,,,,False,NC State Wolfpack vs Virginia Tech Hokies,Atlantic Coast vs Atlantic Coast
12,North Alabama Lions,Florida State Seminoles,,,,False,North Alabama Lions vs Florida State Seminoles,Unknown
12,Syracuse Orange,Georgia Tech Yellow Jackets,,,,False,Syracuse Orange vs Georgia Tech Yellow Jackets,Atlantic Coast vs Atlantic Coast
12,Kansas State Wildcats,Kansas Jayhawks,,,,False,Kansas State Wildcats vs Kansas Jayhawks,Big 12 vs Big 12
12,Oklahoma State Cowboys,Houston Cougars,,,,False,Oklahoma State Cowboys vs Houston Cougars,Big 12 vs Big 12
12,Oklahoma Sooners,BYU Cougars,,,,False,Oklahoma Sooners vs BYU Cougars,Big 12 vs Big 12
12,Baylor Bears,TCU Horned Frogs,,,,False,Baylor Bears vs TCU Horned Frogs,Big 12 vs Big 12
12,UCF Knights,Texas Tech Red Raiders,,,,False,UCF Knights vs Texas Tech Red Raiders,Big 12 vs Big 12
12,Cincinnati Bearcats,West Virginia Mountaineers,,,,False,Cincinnati Bearcats vs West Virginia Mountaineers,Big 12 vs Big 12
